cluster_id,tier,capsule_id,capsule_path,line_no,section,risk,discipline,category,resolved,text
47ddef41239b1d12,A,capsule:eism:esquizofrenia_e_transtornos_psicoticos,capsules/EISM/esquizofrenia_e_transtornos_psicoticos.md,101,conduta,high,EISM,cutoff_escore_estadiamento,False,"(rastreio clínico, considerar exame de imagem se atipia: início >40 anos, sinais neurológicos"
47ddef41239b1d12,A,capsule:eism:esquizofrenia_e_transtornos_psicoticos,capsules/EISM/esquizofrenia_e_transtornos_psicoticos.md,46,pivo clinico,high,EISM,cutoff_escore_estadiamento,False,"(intoxicação, abstinência, doença clínica) deve ser sempre descartado antes de fechar o diagnóstico psiquiátrico primário — psicose de início em pessoa >40 anos sem história prévia"
47ddef41239b1d12,A,capsule:eism:esquizofrenia_e_transtornos_psicoticos,capsules/EISM/esquizofrenia_e_transtornos_psicoticos.md,100,conduta,high,EISM,cutoff_escore_estadiamento,False,"- Inicial: excluir causa orgânica/substância antes de fechar diagnóstico psiquiátrico primário (rastreio clínico, considerar exame de imagem se atipia: início >40 anos, sinais neurológicos"
c45bd39acf7fcc4e,A,capsule:eisa_ii:doenca_renal_cronica_drc,capsules/EISA_II/doenca_renal_cronica_drc.md,105,cards minimos,high,EISA_II,cutoff_escore_estadiamento,False,| Critério temporal de DRC | Achado (lesão renal ou TFG<60) persistindo ≥3 meses | dado |
c45bd39acf7fcc4e,A,capsule:eisa_ii:doenca_renal_cronica_drc,capsules/EISA_II/doenca_renal_cronica_drc.md,106,cards minimos,high,EISA_II,cutoff_escore_estadiamento,False,"| TFG<60 em exame único, sem repetição | Não fecha DRC — repetir em 3 meses | pegadinha |"
c45bd39acf7fcc4e,A,capsule:eisa_ii:glomerulopatias_secundarias,capsules/EISA_II/glomerulopatias_secundarias.md,91,conduta,high,EISA_II,cutoff_escore_estadiamento,False,"- O que mudaria a decisão: idade >60 anos com síndrome nefrótica nova muda a investigação de ""biópsia + tratamento primário"" para ""rastreio oncológico direcionado pela histologia""."
c45bd39acf7fcc4e,A,capsule:eisa_ii:glomerulopatias_secundarias,capsules/EISA_II/glomerulopatias_secundarias.md,90,conduta,high,EISA_II,cutoff_escore_estadiamento,False,"- Diferencial perigoso: síndrome pulmão-rim (Goodpasture x vasculite ANCA) — IF linear x pauci-imune define o diagnóstico e muda o alvo terapêutico. - O que mudaria a decisão: idade >60 anos com síndrome nefrótica nova muda a investigação de ""biópsia + tratamento primário"" para ""rastreio oncológico direcionado pela histologia""."
c45bd39acf7fcc4e,A,capsule:eisa_ii:urologia_feminina_infeccao_urinaria_e_incontinencia,capsules/EISA_II/urologia_feminina_infeccao_urinaria_e_incontinencia.md,115,cards minimos,high,EISA_II,cutoff_escore_estadiamento,False,| VLPP <60 cmH₂O | Disfunção esfincteriana intrínseca → cirúrgico | pegadinha |
c45bd39acf7fcc4e,A,capsule:eisca:assistencia_rn_sala_parto_reanimacao_neonatal,capsules/EISCA/assistencia_rn_sala_parto_reanimacao_neonatal.md,54,"pratica clinica atual — sbp 2026, rn ≥34 semanas",high,EISCA,cutoff_escore_estadiamento,True,"| Boa vitalidade | contato pele a pele, manter normotermia e cuidados de rotina; clampeamento ≥60 s, preferencialmente após iniciar respiração |"
c45bd39acf7fcc4e,A,capsule:eisca:assistencia_rn_sala_parto_reanimacao_neonatal,capsules/EISCA/assistencia_rn_sala_parto_reanimacao_neonatal.md,60,"pratica clinica atual — sbp 2026, rn ≥34 semanas",high,EISCA,cutoff_escore_estadiamento,True,| Compressões | FC <60 apesar de ventilação efetiva com movimento torácico; preferir via aérea alternativa; relação 3:1 |
c45bd39acf7fcc4e,A,capsule:eisca:assistencia_rn_sala_parto_reanimacao_neonatal,capsules/EISCA/assistencia_rn_sala_parto_reanimacao_neonatal.md,61,"pratica clinica atual — sbp 2026, rn ≥34 semanas",high,EISCA,cutoff_escore_estadiamento,True,| Adrenalina | após 60 s de compressões coordenadas + ventilação adequada se FC persistir <60; via intravascular preferida |
c45bd39acf7fcc4e,A,capsule:eisca:assistencia_rn_sala_parto_reanimacao_neonatal,capsules/EISCA/assistencia_rn_sala_parto_reanimacao_neonatal.md,135,cards minimos,high,EISCA,cutoff_escore_estadiamento,True,| Compressões | FC <60 após ventilação efetiva; 3:1 | limiar |
c45bd39acf7fcc4e,A,capsule:eisca:pneumonia_adquirida_na_comunidade_na_infancia,capsules/EISCA/pneumonia_adquirida_na_comunidade_na_infancia.md,63,dados de precisao,high,EISCA,cutoff_escore_estadiamento,False,"| FR de taquipneia — <2 meses | ≥60 irpm | PNEUMONIA COMUNITÁRIA.pdf, Diagnóstico clínico | CONFIRMADO |"
988f4075ccad92d6,A,capsule:eisa_ii:cancer_de_prostata,capsules/EISA_II/cancer_de_prostata.md,119,cards minimos,medium,EISA_II,cutoff_escore_estadiamento,False,"| Perfil de recidiva SISTÊMICA pós-PTR | PSA pré alto (>20), Gleason ≥7, detecção precoce (<2 anos), margem - | dado |"
988f4075ccad92d6,A,capsule:eisa_ii:nefropatia_diabetica,capsules/EISA_II/nefropatia_diabetica.md,63,dados de precisao,high,EISA_II,cutoff_escore_estadiamento,False,"| SGLT2i (dapa/empaglifozina) por TFG | Iniciar só se TFG ≥20; se já em uso e TFG cair <20, pode manter até a diálise (nefroproteção é de longo prazo, não se inicia ""tarde demais"") | Doenc_a_renal_do_diabetes p.8 | CONFIRMADO |"
988f4075ccad92d6,A,capsule:eisa_ii:nefropatia_diabetica,capsules/EISA_II/nefropatia_diabetica.md,94,conduta,high,EISA_II,cutoff_escore_estadiamento,False,"- O que mudaria a decisão: confirmação em 2ª amostra muda de ""observar"" para ""tratar""; queda de TFG<20 muda a estratégia de SGLT2i de ""pode iniciar"" para ""só mantém se já em uso""."
988f4075ccad92d6,A,capsule:eisa_ii:nefropatia_diabetica,capsules/EISA_II/nefropatia_diabetica.md,114,cards minimos,high,EISA_II,cutoff_escore_estadiamento,False,| SGLT2i — iniciar x manter | Iniciar só se TFG≥20; manter mesmo com TFG<20 até a diálise | pegadinha |
988f4075ccad92d6,A,capsule:eisa_ii:nefropatia_diabetica,capsules/EISA_II/nefropatia_diabetica.md,93,conduta,high,EISA_II,cutoff_escore_estadiamento,False,"- Diferencial perigoso: sinais de alarme (proteinúria precoce, cilindros hemáticos, piora rápida com IECA) obrigam investigação de causa não-diabética, inclusive biópsia se necessário. - O que mudaria a decisão: confirmação em 2ª amostra muda de ""observar"" para ""tratar""; queda de TFG<20 muda a estratégia de SGLT2i de ""pode iniciar"" para ""só mantém se já em uso""."
988f4075ccad92d6,A,capsule:eisa_ii:traumatismo_cranioencefalico,capsules/EISA_II/traumatismo_cranioencefalico.md,85,conduta,high,EISA_II,cutoff_escore_estadiamento,False,"- Definitiva: cirúrgica se hematoma preencher limiar específico (extradural ≥1cm sintomático; subdural >10mm ou DLM>5mm, ou menor com alteração pupilar/ECG/PIC>20); fratura exposta com os 4 critérios listados; caso contrário, conduta conservadora com observação seriada."
988f4075ccad92d6,A,capsule:eisa_ii:traumatismo_cranioencefalico,capsules/EISA_II/traumatismo_cranioencefalico.md,88,conduta,high,EISA_II,cutoff_escore_estadiamento,False,"- O que mudaria a decisão: alteração pupilar, rebaixamento de ECG ou PIC>20 tornam cirúrgico um subdural que, pelo tamanho isolado, seria conservador."
988f4075ccad92d6,A,capsule:eisa_ii:traumatismo_cranioencefalico,capsules/EISA_II/traumatismo_cranioencefalico.md,84,conduta,high,EISA_II,cutoff_escore_estadiamento,False,"- Inicial: ABCDE do trauma, história clínica (perda de consciência, intervalo lúcido, mecanismo), exame neurológico (ECG, pupilas, motor), estabilização (evitar hipotensão, sedação/intubação se necessário), exames de imagem conforme critérios de risco. - Definitiva: cirúrgica se hematoma preencher limiar específico (extradural ≥1cm sintomático; subdural >10mm ou DLM>5mm, ou menor com alteração pupilar/ECG/PIC>20); fratura exposta com os 4 critérios listados; caso contrário, conduta conservadora com observação seriada."
988f4075ccad92d6,A,capsule:eisa_ii:traumatismo_cranioencefalico,capsules/EISA_II/traumatismo_cranioencefalico.md,87,conduta,high,EISA_II,cutoff_escore_estadiamento,False,"- Diferencial perigoso: hematoma subdural agudo pode evoluir rápido por lesão parenquimatosa associada — não subestimar por ""não ter intervalo lúcido"". - O que mudaria a decisão: alteração pupilar, rebaixamento de ECG ou PIC>20 tornam cirúrgico um subdural que, pelo tamanho isolado, seria conservador."
c7b1297eee281545,A,capsule:eisca:doencas_exantematicas,capsules/EISCA/doencas_exantematicas.md,53,dados de precisao,high,EISCA,janela_temporal,False,| Sarampo — bloqueio vacinal | Vacina até 72h após contato confere proteção | Pediatria DOENÇAS EXANTEMÁTICAS p.2 | CONFIRMADO |
c7b1297eee281545,A,capsule:eisca:doencas_exantematicas,capsules/EISCA/doencas_exantematicas.md,84,conduta,high,EISCA,janela_temporal,False,"- Definitiva: a maioria (rubéola, eritema infeccioso, exantema súbito) é sintomática/autolimitada; sarampo é suporte + notificação compulsória + bloqueio vacinal de contactantes em até 72h; Kawasaki é internação + imunoglobulina IV na fase aguda + avaliação cardiológica (ecocardiograma)."
c7b1297eee281545,A,capsule:eisca:doencas_exantematicas,capsules/EISCA/doencas_exantematicas.md,102,cards minimos,high,EISCA,janela_temporal,False,| Janela para bloqueio vacinal em contactantes de caso de sarampo | Até 72 horas do contato | valor |
c7b1297eee281545,A,capsule:eisca:doencas_exantematicas,capsules/EISCA/doencas_exantematicas.md,83,conduta,high,EISCA,janela_temporal,False,"- Inicial: classificar o exantema (morfologia + relação temporal com a febre) antes de nomear a doença; em toda criança com febre >5 dias e exantema, disparar checklist de Kawasaki. - Definitiva: a maioria (rubéola, eritema infeccioso, exantema súbito) é sintomática/autolimitada; sarampo é suporte + notificação compulsória + bloqueio vacinal de contactantes em até 72h; Kawasaki é internação + imunoglobulina IV na fase aguda + avaliação cardiológica (ecocardiograma)."
c7b1297eee281545,A,capsule:eisca:otite_media_aguda_e_rinossinusite_na_infancia,capsules/EISCA/otite_media_aguda_e_rinossinusite_na_infancia.md,115,conduta,high,EISCA,janela_temporal,False,"amoxicilina nos últimos 2 meses, sem melhora em 72h, ou (rinossinusite)"
c7b1297eee281545,A,capsule:eisca:otite_media_aguda_e_rinossinusite_na_infancia,capsules/EISCA/otite_media_aguda_e_rinossinusite_na_infancia.md,114,conduta,high,EISCA,janela_temporal,False,"- Definitiva/escalonamento: amoxicilina+clavulanato ou cefuroxima se uso de amoxicilina nos últimos 2 meses, sem melhora em 72h, ou (rinossinusite)"
c7b1297eee281545,A,capsule:eisca:pneumonia_adquirida_na_comunidade_na_infancia,capsules/EISCA/pneumonia_adquirida_na_comunidade_na_infancia.md,102,conduta,high,EISCA,janela_temporal,False,- Definitiva: se falha em 72h sem complicação → trocar para amoxicilina-
c7b1297eee281545,A,capsule:eisca:pneumonia_adquirida_na_comunidade_na_infancia,capsules/EISCA/pneumonia_adquirida_na_comunidade_na_infancia.md,101,conduta,high,EISCA,janela_temporal,False,(2x) para tratamento ambulatorial em >2 meses sem sinais de gravidade. - Definitiva: se falha em 72h sem complicação → trocar para amoxicilina-
c7b1297eee281545,A,capsule:eisca:sepse_e_meningite_neonatal,capsules/EISCA/sepse_e_meningite_neonatal.md,48,dados de precisao,high,EISCA,janela_temporal,False,"| Sepse precoce — janela de início | primeiras 72h de vida | Sepse e meningite neonatal (Burity), p.1; (Seixas), p.1 | CONFIRMADO |"
2094b2ccfe146880,A,capsule:casos_clinicos:fraqueza_muscular_miastenia_polimiosite,capsules/CASOS_CLINICOS/fraqueza_muscular_miastenia_polimiosite.md,32,palavras-ancora,medium,CASOS_CLINICOS,emergencia_sinal_alarme,False,"Perda de força objetiva ≠ fadiga subjetiva; 6 categorias do DDx (miastenia/Lambert-Eaton → B12 → hidroeletrolítico → miopatias → endocrinopatias → fármacos); miastenia preserva reflexos; CPK/aldolase elevados = lesão muscular; anti-AChR (miastenia), anti-Jo1 (polimiosite/síndrome antissintetase), anti-SRP (miopatia necrosante); biópsia de polimiosite: necrose+fagocitose+infiltrado inflamatório+atrofia perifascicular; EMG miopático: unidades motoras polifásicas de baixa amplitude e curta duração; sinais de alerta (dispneia, sintomas bulbares, incapacidade de levantar a cabeça, perda de deambulação)."
2094b2ccfe146880,A,capsule:casos_clinicos:fraqueza_muscular_miastenia_polimiosite,capsules/CASOS_CLINICOS/fraqueza_muscular_miastenia_polimiosite.md,84,conduta,medium,CASOS_CLINICOS,emergencia_sinal_alarme,False,"- Condição da conduta: biópsia muscular reservada para quando CPK/EMG sugerem miopatia inflamatória e as causas mais simples (B12, eletrólito, fármaco) já foram excluídas. - Diferencial perigoso: sinais de alerta (dispneia, sintomas bulbares) indicam risco de insuficiência respiratória (crise miastênica se etiologia for junção neuromuscular) — priorizar suporte ventilatório sobre completar a investigação etiológica quando presentes."
2094b2ccfe146880,A,capsule:eisa_ii:cefaleias_primarias_e_secundarias,capsules/EISA_II/cefaleias_primarias_e_secundarias.md,96,conduta,high,EISA_II,emergencia_sinal_alarme,False,"- Definitiva: se TC normal em thunderclap → punção lombar após 12h; se LCR hemorrágico → angiografia cerebral; se LCR normal e padrão recorrente → investigar RCVS com angiografia/angioTC/angioRM. Em cefaleia primária confirmada (sem sinal de alarme), tratar por tipo: enxaqueca (sintomático por gravidade + profilático se critério preenchido), tensional (antidepressivo), salvas (O2/triptano na crise, corticoide/verapamil/valproico na interrupção do surto)."
2094b2ccfe146880,A,capsule:eisca:convulsao_febril,capsules/EISCA/convulsao_febril.md,58,dados de precisao,high,EISCA,emergencia_sinal_alarme,False,| Contraindicações de punção lombar | Glasgow <12; sinais de choque séptico; suspeita de meningococcemia com sinais hemorrágicos; sinais de HIC; distúrbios de coagulação | p.4 | CONFIRMADO |
2094b2ccfe146880,A,capsule:eisca:convulsao_febril,capsules/EISCA/convulsao_febril.md,112,cards minimos,high,EISCA,emergencia_sinal_alarme,False,"| Contraindicações de PL | Glasgow<12, choque séptico, sinais de HIC, coagulopatia, meningococcemia hemorrágica | dado |"
2094b2ccfe146880,A,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,28,pivo clinico,medium,EISCA,emergencia_sinal_alarme,False,"O que decide ""normal"" ou ""alterado"" na curva de crescimento é o **escore Z entre -2 e +2** (não -3/+3, que já é a faixa de gravidade) — esse é o limiar que a prova mais testa. Para o desenvolvimento, o pivô é a **falha em atingir o marco esperado para a idade** (não a ""impressão geral"" de atraso) associada a sinal de alarme específico daquela idade (3, 6, 9 ou 12 meses) — presença de sinal de alarme antecipa a consulta seguinte; persistência por mais de 2 consultas indica encaminhamento a especialista."
2094b2ccfe146880,A,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,68,dados de precisao,medium,EISCA,emergencia_sinal_alarme,False,"| Sinais de alarme do desenvolvimento aos 12 meses | criança parada/inerte, colocada de pé não ajuda com as mãos, não brinca de esconde-achou, não responde ao nome | B p.3 | CONFIRMADO |"
2094b2ccfe146880,A,capsule:eisca:crescimento_e_desenvolvimento,capsules/EISCA/crescimento_e_desenvolvimento.md,119,cards minimos,medium,EISCA,emergencia_sinal_alarme,False,| Sinal de alarme aos 3 / 6 / 9 / 12 meses | 3m: não sustenta cabeça/não sorri; 6m: rigidez/não dá risada; 9m: não senta sem apoio/sem pinça; 12m: inerte/não brinca esconde-achou | dado |
ad7f30bac369e851,A,capsule:casos_clinicos:tireoidopatias_hipotireoidismo_nodulo_e_paaf,capsules/CASOS_CLINICOS/tireoidopatias_hipotireoidismo_nodulo_e_paaf.md,81,conduta,medium,CASOS_CLINICOS,cutoff_escore_estadiamento,False,"- O que mudaria a decisão: gestação muda a escolha do antitireoidiano (PTU no 1º trimestre) e antecipa o limiar de tratamento do hipotireoidismo (TSH>4 já trata); anti-TPO positivo muda a conduta em TSH limítrofe de gestante (2,5–4) de ""observar"" para ""tratar""."
ad7f30bac369e851,A,capsule:eisa_ii:doencas_paratireoides_hiperparatireoidismo_osteoporose,capsules/EISA_II/doencas_paratireoides_hiperparatireoidismo_osteoporose.md,115,cards minimos,high,EISA_II,cutoff_escore_estadiamento,False,"| T-score que fecha osteoporose | ≤ -2,5 | limiar |"
ad7f30bac369e851,A,capsule:eisa_ii:hipotireoidismo,capsules/EISA_II/hipotireoidismo.md,123,cards minimos,high,EISA_II,cutoff_escore_estadiamento,False,"| Meta de TSH no 1º trimestre da gestação | <2,5 mUI/L | dado |"
