cluster_id,tier,tier_basis,category,occurrence_count,capsule_count,capsule_ids,risk_levels,disciplines,representative_capsule_path,representative_line_no,representative_text,cluster_key_type
1076115a99e41316,A,uniform,janela_temporal,3,3,capsule:eisa_ii:diabetes_complicacoes_agudas_cronicas ; capsule:eisa_ii:doencas_paratireoides_hiperparatireoidismo_osteoporose ; capsule:eisca:atopias_na_infancia,high,EISA_II ; EISCA,capsules/EISA_II/diabetes_complicacoes_agudas_cronicas.md,72,| Monitorização durante tratamento | glicemia capilar 1–2h; eletrólitos/creatinina/pH venoso/β-hidroxibutirato (CAD) ou osmolalidade (EHH) a cada 2–4h | slide p.15 | CONFIRMADO |,num
b0b9c960849f19a3,A,uniform,dose_via_intervalo,3,1,capsule:eisa_ii:diabetes_mellitus_gestacional,high,EISA_II,capsules/EISA_II/diabetes_mellitus_gestacional.md,81,"- Inicial: dosar GJ em toda gestante na 1ª consulta de pré-natal; se critério de DM franco presente, rotular como DM prévio/diagnosticado na gestação (não DMG); se GJ≥92 sem critério de DM franco, fechar DMG diretamente. - Se GJ<92 na 1ª consulta: TOTG 75g entre 24-28 semanas; DMG se algum valor alterado (ver pendência de valores de corte acima).",num
78628646474edcd5,A,uniform,janela_temporal,3,1,capsule:eisa_ii:diabetes_mellitus_gestacional,high,EISA_II,capsules/EISA_II/diabetes_mellitus_gestacional.md,81,"- Inicial: dosar GJ em toda gestante na 1ª consulta de pré-natal; se critério de DM franco presente, rotular como DM prévio/diagnosticado na gestação (não DMG); se GJ≥92 sem critério de DM franco, fechar DMG diretamente. - Se GJ<92 na 1ª consulta: TOTG 75g entre 24-28 semanas; DMG se algum valor alterado (ver pendência de valores de corte acima).",num
ddb0239001a5212f,A,uniform,dose_via_intervalo,3,2,capsule:eisa_ii:doencas_oculares_em_endocrinologia_oftalmopatia_de_graves_e_retinopatia_diabetica ; capsule:eism:transtornos_alimentares,high,EISA_II ; EISM,capsules/EISA_II/doencas_oculares_em_endocrinologia_oftalmopatia_de_graves_e_retinopatia_diabetica.md,60,| Tratamento da proptose | Corticoide sistêmico (prednisolona 60-80 mg/dia); metilprednisolona EV para neuropatia óptica compressiva; radioterapia; descompressão cirúrgica | slide (p.5) | CONFIRMADO |,num
0b57db3526a74056,A,uniform,contraindicacao_interacao,3,2,capsule:eisa_ii:epilepsia_e_crises_epilepticas ; capsule:eisa_ii:farmacoterapia_convulsoes_mecanismo_escolha,high,EISA_II,capsules/EISA_II/epilepsia_e_crises_epilepticas.md,68,| Escolha em gestante | Levetiracetam ou lamotrigina; evitar ácido valproico | Slide p.32 (conferida em imagem) | CONFIRMADO |,num
73aed2e8bd443d20,A,uniform,janela_temporal,3,2,capsule:eisa_ii:farmacoterapia_convulsoes_mecanismo_escolha ; capsule:eisca:parasitoses_intestinais,high ; medium,EISA_II ; EISCA,capsules/EISA_II/farmacoterapia_convulsoes_mecanismo_escolha.md,48,| Crise parcial simples | Consciência preservada; contração de 1 membro (~1 min); fraqueza muscular (15-30 min) | idem p.6 | CONFIRMADO |,num
0a3a7200b6bb1033,A,mixed,cutoff_escore_estadiamento,3,2,capsule:eisa_ii:glomerulopatias_primarias ; capsule:eisca:infeccao_do_trato_urinario_na_infancia,high,EISA_II ; EISCA,capsules/EISA_II/glomerulopatias_primarias.md,108,| Prazo de oligoanúria p/ indicar bx na GNDA | >48–72h | limiar |,num
50a1b8d02aa14baa,A,uniform,dose_via_intervalo,3,2,capsule:eisa_ii:has_nefrogena_renovascular ; capsule:eisca:cardiopatias_congenitas,high,EISA_II ; EISCA,capsules/EISA_II/has_nefrogena_renovascular.md,114,| Achado discriminador de coarctação de aorta | PAS MMSS ≥10mmHg maior que MMII + pulsos MMII diminuídos/ausentes | dado |,num
586acd5703fed24b,A,mixed,cutoff_escore_estadiamento,3,3,capsule:eisa_ii:hiperaldosteronismo_primario_feocromocitoma ; capsule:eisa_ii:obesidade_e_sindrome_metabolica ; capsule:eisa_ii:patologias_penianas_e_escrotais,high ; medium,EISA_II,capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,123,| Quando dispensar AVS antes de adrenalectomia | <35a + hipoK espontânea + aldosterona muito alta + nódulo unilateral típico | conceito |,num
bc6d01a22c05ed4b,A,uniform,dose_via_intervalo,3,2,capsule:eisa_ii:hipotireoidismo ; capsule:eisca:assistencia_rn_sala_parto_reanimacao_neonatal,high,EISA_II ; EISCA,capsules/EISA_II/hipotireoidismo.md,95,"- Inicial: confirmar o par TSH + T4 livre (não TSH isolado); se suspeita de central, não pedir RM antes de ter os dois valores compatíveis. - Definitiva: levotiroxina (T4) em dose única diária, em jejum, 30-60 min antes do desjejum; dose por idade/comorbidade (ver tabela); nunca associar T3.",num
1b3a8a1828b3af1d,A,mixed,cutoff_escore_estadiamento,3,1,capsule:eisa_ii:lesao_renal_aguda_lra,high,EISA_II,capsules/EISA_II/lesao_renal_aguda_lra.md,28,"Dois pivôs centrais: (1) a regra do ""pior estágio"" e a regra independente ""Cr sérica ≥4mg/dL já é estágio III, não importa a variação"" — um aluno que só olha a variação percentual subestima a gravidade; (2) durante a LRA em curso, IECA/BRA e AINE devem ser **suspensos** (bloqueiam a autorregulação da TFG pelas arteríolas eferente/aferente), mesmo que esses mesmos fármacos sejam nefroprotetores na DRC estável com proteinúria — o contexto agudo x crônico inverte a conduta com a mesma droga.",num
afd4641ed740e257,A,uniform,dose_via_intervalo,3,1,capsule:eisa_ii:lesao_renal_aguda_lra,high,EISA_II,capsules/EISA_II/lesao_renal_aguda_lra.md,28,"Dois pivôs centrais: (1) a regra do ""pior estágio"" e a regra independente ""Cr sérica ≥4mg/dL já é estágio III, não importa a variação"" — um aluno que só olha a variação percentual subestima a gravidade; (2) durante a LRA em curso, IECA/BRA e AINE devem ser **suspensos** (bloqueiam a autorregulação da TFG pelas arteríolas eferente/aferente), mesmo que esses mesmos fármacos sejam nefroprotetores na DRC estável com proteinúria — o contexto agudo x crônico inverte a conduta com a mesma droga.",num
1256044cf8c48278,A,uniform,dose_via_intervalo,3,3,capsule:eisca:anemia_ferropriva ; capsule:eism:abstinencia_alcoolica_delirium_tremens_wernicke ; capsule:eism:antipsicoticos_sep_e_snm,high,EISCA ; EISM,capsules/EISCA/anemia_ferropriva.md,57,"| Dose terapêutica (anemia confirmada) | 3-5 mg de ferro elementar/kg/dia, por no mínimo 8 semanas (3-6 meses até repor estoque) | Consenso Anemia Ferropriva SBP, p.6-7 | CONFIRMADO |",num
cd84adaa79c37401,A,uniform,cutoff_escore_estadiamento,3,2,capsule:eisca:asma_em_pediatria ; capsule:osce:osce_pediatria,high,EISCA ; OSCE,capsules/EISCA/asma_em_pediatria.md,96,"| alvo O2, 6–11 anos | ≥94% | GINA 2026, exacerbações 6–11 | CURRENT_VERIFIED |",num
1994461a4864a0a5,A,uniform,janela_temporal,3,2,capsule:eisca:asma_em_pediatria ; capsule:osce:osce_pediatria,high,EISCA ; OSCE,capsules/EISCA/asma_em_pediatria.md,96,"| alvo O2, 6–11 anos | ≥94% | GINA 2026, exacerbações 6–11 | CURRENT_VERIFIED |",num
c1db6f430acef930,A,uniform,dose_via_intervalo,3,1,capsule:eisca:bronquiolite_viral_aguda,high,EISCA,capsules/EISCA/bronquiolite_viral_aguda.md,43,do choro. FR >60-70 irpm com obstrução nasal é o limiar que indica risco de aspiração e suspensão da via oral.,num
6b348bc736d9f6c6,A,uniform,janela_temporal,3,2,capsule:eisca:bronquiolite_viral_aguda ; capsule:eisca:otite_media_aguda_e_rinossinusite_na_infancia,high,EISCA,capsules/EISCA/bronquiolite_viral_aguda.md,115,isolada por bronquiolite não fecha diagnóstico definitivo de asma futura. - O que mudaria a decisão: idade <2-3 meses ou prematuridade <32 semanas pode,num
110eb05136262d73,A,uniform,dose_via_intervalo,3,1,capsule:eisca:diagnostico_diferencial_das_anemias_na_infancia,medium,EISCA,capsules/EISCA/diagnostico_diferencial_das_anemias_na_infancia.md,44,"Anemia detectada entre o 3º e o 6º mês sugere hemoglobinopatia. A anemia fisiológica do RN (normocrômica, normocítica, Hb 9,5-11 g/dL) ocorre entre",num
e696cd3c2e775567,A,uniform,calendario_regra_jurisdicional,3,1,capsule:eisca:doencas_exantematicas,high,EISCA,capsules/EISCA/doencas_exantematicas.md,32,"sinal de Koplik, descamação furfurácea vs. lamelar, adenopatia retroauricular/occipital, face esbofeteada, exantema rendilhado, febre >5 dias, conjuntivite não exsudativa, aneurisma de coronária, bloqueio vacinal 72h, notificação compulsória.",num
457b9ba67f6dfd1b,A,uniform,dose_via_intervalo,3,1,capsule:eisca:faringoamigdalite_estreptococica_escarlatina,high,EISCA,capsules/EISCA/faringoamigdalite_estreptococica_escarlatina.md,82,"- Inicial: aplicar os 4 eixos (idade, início, tosse/rinorreia, tipo de adenopatia) para decidir viral x estreptocócica antes de qualquer exame complementar. - Definitiva: penicilina benzatina DU por peso, ou penicilina V oral 10 dias, ou amoxicilina 50 mg/kg/dia por 10 dias.",num
765a0055b5607441,A,uniform,janela_temporal,3,1,capsule:eisca:faringoamigdalite_estreptococica_escarlatina,high,EISCA,capsules/EISCA/faringoamigdalite_estreptococica_escarlatina.md,82,"- Inicial: aplicar os 4 eixos (idade, início, tosse/rinorreia, tipo de adenopatia) para decidir viral x estreptocócica antes de qualquer exame complementar. - Definitiva: penicilina benzatina DU por peso, ou penicilina V oral 10 dias, ou amoxicilina 50 mg/kg/dia por 10 dias.",num
27bcdfd136eabc69,A,uniform,calendario_regra_jurisdicional,3,2,capsule:eisca:imunizacoes_calendario_vacinal_imunizacao_ativa_e_passiva ; capsule:eism:antipsicoticos_sep_e_snm,high,EISCA ; EISM,capsules/EISCA/imunizacoes_calendario_vacinal_imunizacao_ativa_e_passiva.md,40,PNI 2026 · agenda oportuna · atualização do cartão · não reiniciar · HPV4 dose,num
945ab52126bce71a,A,mixed,cutoff_escore_estadiamento,3,2,capsule:eisca:infeccao_do_trato_urinario_na_infancia ; capsule:eisca:meningites_na_crianca,high,EISCA,capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,104,"- O que mudaria a decisão: método de coleta da urina (muda o limiar de UFC/mL que define positividade), idade (< 3 meses muda via de tratamento e reforça necessidade de coleta invasiva), presença de RVU/uropatia obstrutiva (indica profilaxia), sem melhora em 48h (reabre investigação de imagem).",num
2800bea0bfdc13a3,A,mixed,cutoff_escore_estadiamento,3,2,capsule:eisca:neuroblastoma ; capsule:eism:esquizofrenia_e_transtornos_psicoticos,high ; medium,EISCA ; EISM,capsules/EISCA/neuroblastoma.md,88,"- Definitiva: por grupo de risco (INCA) — baixo risco: cirurgia isolada; risco intermediário: quimioterapia sistêmica associada a cirurgia e radioterapia; alto risco: quimioterapia intensiva em altas doses seguida de cirurgia, transplante autólogo de medula óssea, ácido retinoico e imunoterapia. - Condição da conduta: grupo de risco definido por idade + estadiamento clínico-radiológico + histologia (grau de diferenciação) + biologia molecular (amplificação N-MYC, deleção 11q, ploidia do DNA) — nunca só pela histologia isolada.",num
f11bbebb194e97b1,A,uniform,dose_via_intervalo,3,1,capsule:eisca:obstrucao_via_aerea_alta_crupe_epiglotite,high,EISCA,capsules/EISCA/obstrucao_via_aerea_alta_crupe_epiglotite.md,35,"sialorreia, disfagia, toxemia, voz abafada, início abrupto vs. insidioso, sinal do polegar, sinal da torre da igreja (= sinal da ponta do lápis), *H. influenzae*, parainfluenza, posição de segurança/não manipular, dexametasona 0,15 mg/kg, ceftriaxona 100 mg/kg/dia.",num
6eda13319cbaba59,A,uniform,dose_via_intervalo,3,1,capsule:eisca:parasitoses_intestinais,medium,EISCA,capsules/EISCA/parasitoses_intestinais.md,77,"| Albendazol — Ascaris/Enterobius/ancilostomídeos | 400 mg dose única | Parasitose intestinal - Tratado SBP, Tabela 4 | CONFIRMADO |",num
caf37553b8929f60,A,uniform,dose_via_intervalo,3,1,capsule:eisca:pneumonia_adquirida_na_comunidade_na_infancia,high,EISCA,capsules/EISCA/pneumonia_adquirida_na_comunidade_na_infancia.md,69,"| Antibiótico ambulatorial de 1ª escolha | amoxicilina 50 mg/kg/dia em 3 doses (ou 90 mg/kg/dia em 2 doses) | PNEUMONIA COMUNITÁRIA.pdf, Tratamento ambulatorial | CONFIRMADO |",num
a71230216848c491,A,uniform,dose_via_intervalo,3,1,capsule:eisca:saude_ocular_na_infancia,high,EISCA,capsules/EISCA/saude_ocular_na_infancia.md,64,prematuridade — RN ≤31 semanas ou ≤1500g; estrias de Haab; plus disease.,num
6aef552df40754bc,A,uniform,dose_via_intervalo,3,2,capsule:eism:antidepressivos ; capsule:eism:sexualidade_humana_e_disfuncoes_sexuais,high ; low,EISM,capsules/EISM/antidepressivos.md,72,| Bupropiona — dose | 150–300mg | idem + FAMENE (A') | CONFIRMADO |,num
1bf31ae0c6a57223,A,uniform,janela_temporal,3,1,capsule:eism:antipsicoticos_sep_e_snm,high,EISM,capsules/EISM/antipsicoticos_sep_e_snm.md,49,"tratar com propranolol ou benzodiazepínico (± reduzir dose/trocar fármaco). - 5–30 dias, bradicinesia + rigidez + tremor + marcha arrastada (SEP mais frequente; idoso maior",num
7aac87109aa29db8,A,uniform,janela_temporal,3,1,capsule:osce:osce_neurologia,high,OSCE,capsules/OSCE/osce_neurologia.md,100,"- Inicial: Escala de Cincinnati/NIHSS à beira-leito, contato com SAMU e hospital (nunca UPA), TC de crânio sem contraste assim que possível; em TCE, ABCDE do trauma priorizando SatO2/PA antes de fundo de olho e pares cranianos. - Definitiva: no AVCi, terapêutica conforme o tempo de ictus (trombólise ≤4h30, trombectomia até 24h com critério radiológico, conservador >24h); no AVCh, suporte + controle pressórico específico por subtipo, com cirurgia reservada a critérios de tamanho/repercussão do hematoma; no TCE, conduta conforme a estratificação de risco (observação × TC × internação) e cirurgia imediata/precoce conforme o tipo de hematoma identificado.",num
7dd049a8d2e158c9,A,uniform,dose_via_intervalo,2,1,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica,high,CASOS_CLINICOS,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,28,"Sinais de alarme (idade de início após 50 anos, sangramento retal/melena, dor noturna ou diarreia que acorda o paciente, dor abdominal progressiva, perda de peso inexplicável/febre, anemia ferropriva, PCR/calprotectina elevadas, história familiar de DII/câncer colorretal) são o que decide investigar organicamente em vez de tratar como funcional — o professor sublinhou explicitamente esse ponto no slide (""Prof: disse que é importante""). Um segundo pivô, menos intuitivo: sorologia negativa (antigliadina, antiendomísio, antitransglutaminase) NÃO exclui doença celíaca — biópsia duodenal (atrofia de vilosidades + hiperplasia de criptas) é quem fecha o diagnóstico quando a suspeita clínica persiste.",num
5ebe3d91165a9ac6,A,mixed,cutoff_escore_estadiamento,2,2,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica ; capsule:osce:osce_neurologia,high,CASOS_CLINICOS ; OSCE,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,49,| Diarreia aguda | duração <14 dias | CASOS_CLINICOS_RESUMO; Casos_Clinicos_P7_1 p.5 | CONFIRMADO |,num
8d310c7788d7cc8f,A,uniform,dose_via_intervalo,2,2,capsule:casos_clinicos:abordagem_diarreia_aguda_cronica ; capsule:eisa_ii:erisipela,high,CASOS_CLINICOS ; EISA_II,capsules/CASOS_CLINICOS/abordagem_diarreia_aguda_cronica.md,60,"| ATB empírico na diarreia aguda | quinolona oral (ciprofloxacino 500mg 12/12h ou levofloxacino 500mg/dia) 3-5 dias, só nos casos graves | CASOS_CLINICOS_RESUMO | CONFIRMADO |",num
0b04313dcf2a8048,A,uniform,dose_via_intervalo,2,1,capsule:casos_clinicos:cirrose_hepatica_ascite_pbe,high,CASOS_CLINICOS,capsules/CASOS_CLINICOS/cirrose_hepatica_ascite_pbe.md,48,"| GASA transudato (hipertensão porta) | ≥1,1 g/dL | Casos_Clinicos_P7_1 p.3; CASOS_CLINICOS_RESUMO | CONFIRMADO |",num
363caba10299f884,A,uniform,dose_via_intervalo,2,1,capsule:casos_clinicos:cirrose_hepatica_ascite_pbe,high,CASOS_CLINICOS,capsules/CASOS_CLINICOS/cirrose_hepatica_ascite_pbe.md,82,"- Inicial: paracentese diagnóstica em toda ascite de início recente (ambulatorial ou internado) — contagem celular, diferencial, proteína total e albumina do líquido, calcular GASA. - Definitiva: restrição de sódio (2g/dia) + diuréticos orais escalonados (espironolactona+furosemida 100:40) se restrição isolada insuficiente; PBE confirmada → ceftriaxona (ou amoxi-clavulanato) empírica, sem aguardar cultura.",num
4f96107044b31f6b,A,uniform,dose_via_intervalo,2,1,capsule:casos_clinicos:colite_pseudomembranosa,high,CASOS_CLINICOS,capsules/CASOS_CLINICOS/colite_pseudomembranosa.md,80,"- Inicial: suspender o antibiótico gatilho, se ainda em uso e clinicamente possível; solicitar pesquisa de toxina A/B (e GDH/NAAT quando disponível); hidratação; **nunca** prescrever antiperistáltico. - Definitiva: vancomicina VO 125mg 6/6h por 10 dias OU fidaxomicina 200mg 12/12h por 10 dias como 1ª linha atual; metronidazol reservado a casos não-graves sem acesso às opções acima, ou associado por via EV à vancomicina VO em quadro fulminante/complicado; recorrência → fidaxomicina ou vancomicina em esquema prolongado/pulsado; recorrências múltiplas → transplante de microbiota fecal.",num
c2bc2069466b7470,A,uniform,janela_temporal,2,1,capsule:casos_clinicos:colite_pseudomembranosa,high,CASOS_CLINICOS,capsules/CASOS_CLINICOS/colite_pseudomembranosa.md,80,"- Inicial: suspender o antibiótico gatilho, se ainda em uso e clinicamente possível; solicitar pesquisa de toxina A/B (e GDH/NAAT quando disponível); hidratação; **nunca** prescrever antiperistáltico. - Definitiva: vancomicina VO 125mg 6/6h por 10 dias OU fidaxomicina 200mg 12/12h por 10 dias como 1ª linha atual; metronidazol reservado a casos não-graves sem acesso às opções acima, ou associado por via EV à vancomicina VO em quadro fulminante/complicado; recorrência → fidaxomicina ou vancomicina em esquema prolongado/pulsado; recorrências múltiplas → transplante de microbiota fecal.",num
ae1e3228f1f3186b,A,uniform,contraindicacao_interacao,2,1,capsule:casos_clinicos:ganho_de_peso_obesidade_e_sindrome_metabolica,medium,CASOS_CLINICOS,capsules/CASOS_CLINICOS/ganho_de_peso_obesidade_e_sindrome_metabolica.md,79,"- Inicial: classificar o grau de obesidade pelo IMC, avaliar circunferência abdominal e checar critérios de síndrome metabólica; iniciar mudança de estilo de vida (déficit calórico + atividade física combinando resistência e aeróbico) em todos os pacientes com sobrepeso ou obesidade. - Definitiva: farmacoterapia se IMC≥30 (ou ≥27 com comorbidade) após falha documentada de MEV; cirurgia bariátrica se IMC≥40 (ou ≥35 com comorbidade) após ≥2 anos de tratamento clínico, respeitando contraindicações psiquiátricas/de uso de substâncias e faixa etária (16–65 anos).",num
